SpreadsheetImportPlus v1,,,,,,,,,,,,,,
từ vựng,nghĩa,loại từ,giải thích,ví dụ,nghĩa ví dụ,collocation,synonym,antonym,tag_1,tag_2,tag_3,tag_4,id,_tags
단풍 구경,thưởng ngoạn lá phong,Cụm Danh từ,,주말에 **단풍 구경** 갈까요?,Cuối tuần chúng ta đi **thưởng ngoạn lá phong** nhé?,,,,THTH,Quyển_01,Bài_11,,THTH-01-00966,THTH::Quyển-01::Bài-11::5.새_단어
설악산,núi Seorak,Danh từ,,**설악산**의 단풍은 유명해요.,Lá phong ở **núi Seorak** rất nổi tiếng.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00967,THTH::Quyển-01::Bài-11::5.새_단어
노란색,màu vàng,Danh từ,,은행잎이 **노란색**으로 변했어요.,Lá ngân hạnh đã chuyển sang **màu vàng**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00968,THTH::Quyển-01::Bài-11::5.새_단어
부산,Busan,Danh từ,,여름휴가에 **부산**에 갔어요.,Kỳ nghỉ hè tôi đã đi **Busan**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00969,THTH::Quyển-01::Bài-11::5.새_단어
해운대구,Quận Haeundae,Danh từ,,**해운대구**에 맛집이 많아요.,Ở **quận Haeundae** có nhiều quán ăn ngon.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00970,THTH::Quyển-01::Bài-11::5.새_단어
용평,Yong Pyong,Danh từ,1 khu trượt tuyết nổi tiếng,겨울에 **용평**리조트에 가요.,Mùa đông tôi đến khu nghỉ dưỡng **Yong Pyong**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00971,THTH::Quyển-01::Bài-11::5.새_단어
스키,môn trượt tuyết,Danh từ,ski,저는 **스키**를 잘 못 타요.,Tôi không giỏi **trượt tuyết** lắm.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00972,THTH::Quyển-01::Bài-11::5.새_단어
스키장,sân trượt tuyết,Danh từ,,**스키장**에 사람이 많아요.,Ở **sân trượt tuyết** có nhiều người.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00973,THTH::Quyển-01::Bài-11::5.새_단어
스키를 신다,mang giày trượt tuyết,Danh từ + Động từ,,**스키를 신고** 넘어졌어요.,Tôi đã **mang giày trượt tuyết** và bị ngã.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00974,THTH::Quyển-01::Bài-11::5.새_단어
하얗다,trắng,Tính từ,,눈이 **하얘요**.,Tuyết **trắng**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00975,THTH::Quyển-01::Bài-11::5.새_단어
하얀 눈,tuyết trắng,Cụm Danh từ,,**하얀 눈**을 보니 기분이 좋아요.,Nhìn **tuyết trắng** tâm trạng tôi tốt hẳn lên.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00976,THTH::Quyển-01::Bài-11::5.새_단어
추억,"kỷ niệm, ký ức",Danh từ,,좋은 **추억**을 만들었어요.,Tôi đã tạo ra những **kỷ niệm** đẹp.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00977,THTH::Quyển-01::Bài-11::5.새_단어
추억을 만들다,tạo kỷ niệm,Danh từ + Động từ,,친구들과 **추억을 만들고** 싶어요.,Tôi muốn **tạo kỷ niệm** với bạn bè.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00978,THTH::Quyển-01::Bài-11::5.새_단어
이용하다,sử dụng (cơ sở vật chất),Động từ,,이 도서관을 자주 **이용해요**.,Tôi thường xuyên **sử dụng** thư viện này.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00979,THTH::Quyển-01::Bài-11::5.새_단어
스키장을 이용하다,sử dụng sân trượt tuyết,Danh từ + Động từ,,주말에 **스키장을 이용하는** 사람이 많아요.,Cuối tuần có nhiều người **sử dụng sân trượt tuyết**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00980,THTH::Quyển-01::Bài-11::5.새_단어
도서관을 이용하다,sử dụng thư viện,Danh từ + Động từ,,학생들은 **도서관을 자주 이용해요**.,Học sinh thường xuyên **sử dụng thư viện**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00981,THTH::Quyển-01::Bài-11::5.새_단어
해수욕장,bãi tắm biển,Danh từ,,여름에는 **해수욕장**에 가요.,Mùa hè thì đi **bãi tắm biển**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00982,THTH::Quyển-01::Bài-11::5.새_단어
해변,bờ biển,Danh từ,,**해변**을 따라서 걸었어요.,Tôi đã đi dạo dọc theo **bờ biển**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00983,THTH::Quyển-01::Bài-11::5.새_단어
해운대 해수욕장을 이용하다,sử dụng bãi tắm Haeundae,Danh từ + Động từ,,많은 사람들이 **해운대 해수욕장을 이용해요**.,Nhiều người **sử dụng bãi tắm Haeundae**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00984,THTH::Quyển-01::Bài-11::5.새_단어
산맥,dãy núi,Danh từ,,저 멀리 높은 **산맥**이 보여요.,Xa xa kia có **dãy núi** cao.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00985,THTH::Quyển-01::Bài-11::5.새_단어
하늘,bầu trời,Danh từ,,오늘 **하늘**이 정말 파래요.,**Bầu trời** hôm nay thật xanh.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00986,THTH::Quyển-01::Bài-11::5.새_단어
깨끗하다,sạch sẽ,Tính từ,,방이 아주 **깨끗해요**.,Căn phòng rất **sạch sẽ**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00987,THTH::Quyển-01::Bài-11::5.새_단어
하늘이 맑다,bầu trời trong xanh,Danh từ + Tính từ,,오늘은 **하늘이 맑아서** 기분이 좋아요.,Hôm nay **bầu trời trong xanh** nên tâm trạng tôi tốt.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00988,THTH::Quyển-01::Bài-11::5.새_단어
겨울이 춥다,mùa đông lạnh,Tính từ,,한국의 **겨울은 정말 추워요**.,**Mùa đông** ở Hàn Quốc thật sự **lạnh**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00989,THTH::Quyển-01::Bài-11::5.새_단어
봄이 따뜻하다,mùa xuân ấm áp,Danh từ + Tính từ,,**봄이 따뜻해서** 꽃이 많이 펴요.,**Mùa xuân ấm áp** nên hoa nở nhiều.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00990,THTH::Quyển-01::Bài-11::5.새_단어
스키를 타다,trượt tuyết,Danh từ + Động từ,,겨울에 **스키를 타러** 가요.,Mùa đông tôi đi **trượt tuyết**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00991,THTH::Quyển-01::Bài-11::5.새_단어
스노보드,ván trượt tuyết,Danh từ,,**스노보드**를 배우고 싶어요.,Tôi muốn học **ván trượt tuyết**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00992,THTH::Quyển-01::Bài-11::5.새_단어
스노보드를 타다,trượt tuyết bằng ván,Danh từ + Động từ,,친구는 **스노보드를 아주 잘 타요**.,Bạn tôi **trượt tuyết bằng ván** rất giỏi.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00993,THTH::Quyển-01::Bài-11::5.새_단어
여름이 덥다,mùa hè nóng ,Danh từ + Tính từ,,**여름이 더워서** 수영장에 갔어요.,**Mùa hè nóng** nên tôi đã đi hồ bơi.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00994,THTH::Quyển-01::Bài-11::5.새_단어
호수,hồ,Danh từ,,**호수**가 정말 아름다워요.,**Cái hồ** thật sự rất đẹp.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00995,THTH::Quyển-01::Bài-11::5.새_단어
바베 호수,hồ Ba Bể,Cụm Danh từ,,**바베 호수**는 베트남에 있어요.,**Hồ Ba Bể** ở Việt Nam.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00996,THTH::Quyển-01::Bài-11::5.새_단어
호수 근처에 앉다,ngồi gần hồ,Danh từ + Động từ,,**호수 근처에 앉아서** 경치를 구경했어요.,Tôi đã **ngồi gần hồ** và ngắm cảnh.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00997,THTH::Quyển-01::Bài-11::5.새_단어
낚시하다,câu cá,Danh từ + Động từ,,아버지는 **낚시하는** 것을 좋아하세요.,Bố tôi thích **câu cá**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00998,THTH::Quyển-01::Bài-11::5.새_단어
조용하다,yên tĩnh,Tính từ,,도서관은 아주 **조용해요**.,Thư viện rất **yên tĩnh**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-00999,THTH::Quyển-01::Bài-11::5.새_단어
물고기,cá,Danh từ,,이 호수에는 **물고기**가 많아요.,Ở hồ này có nhiều **cá**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01000,THTH::Quyển-01::Bài-11::5.새_단어
물고기로 요리하다,nấu ăn bằng cá,Danh từ + Động từ,,잡은 **물고기로 요리했어요**.,Tôi đã **nấu ăn bằng con cá** bắt được.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01001,THTH::Quyển-01::Bài-11::5.새_단어
여행이 즐겁다,chuyến du lịch vui vẻ,Danh từ + Tính từ,,이번 **여행은 정말 즐거웠어요**.,**Chuyến du lịch** lần này thật **vui vẻ**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01002,THTH::Quyển-01::Bài-11::5.새_단어
가장 좋다,tốt nhất,Phó từ + Tính từ,,이 방법이 **가장 좋은** 것 같아요.,Tôi nghĩ phương pháp này là **tốt nhất**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01003,THTH::Quyển-01::Bài-11::5.새_단어
가장 좋아하다,thích nhất,Phó từ + Tính từ,,저는 딸기를 **가장 좋아해요**.,Tôi **thích nhất** dâu tây.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01004,THTH::Quyển-01::Bài-11::5.새_단어
가장 싫어하다,ghét nhất,Phó từ + Tính từ,,저는 벌레를 **가장 싫어해요**.,Tôi **ghét nhất** côn trùng.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01005,THTH::Quyển-01::Bài-11::5.새_단어
가장 나쁘다,tệ nhất,Phó từ + Tính từ,,오늘 컨디션이 **가장 나빠요**.,Hôm nay tình trạng của tôi **tệ nhất**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01006,THTH::Quyển-01::Bài-11::5.새_단어
곱다,"đẹp, xinh xắn",Tính từ,,한복 색깔이 참 **고와요**.,Màu sắc của Hanbok thật **đẹp**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01007,THTH::Quyển-01::Bài-11::5.새_단어
답장,thư hồi âm,Danh từ,,이메일 **답장**을 기다리고 있어요.,Tôi đang đợi **thư hồi âm** email.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01008,THTH::Quyển-01::Bài-11::5.새_단어
도와주다,giúp đỡ cho,Động từ,,친구가 숙제를 **도와줬어요**.,Bạn tôi đã **giúp đỡ cho** (tôi) làm bài tập.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01009,THTH::Quyển-01::Bài-11::5.새_단어
돕다,giúp đỡ,Động từ,,어려운 사람을 **돕는** 것은 좋은 일이에요.,**Giúp đỡ** người khó khăn là một việc tốt.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01010,THTH::Quyển-01::Bài-11::5.새_단어
필요하다,cần thiết,Tính từ,,지금 저에게 가장 **필요한** 것은 휴식이에요.,Điều **cần thiết** nhất với tôi bây giờ là nghỉ ngơi.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01011,THTH::Quyển-01::Bài-11::5.새_단어
우비,áo mưa,Danh từ,,비가 올 것 같아서 **우비**를 챙겼어요.,Có vẻ trời sắp mưa nên tôi đã chuẩn bị **áo mưa**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01012,THTH::Quyển-01::Bài-11::5.새_단어
답장을 보내다,gửi thư hồi âm,Danh từ + Động từ,email hồi âm,친구에게 **답장을 보냈어요**.,Tôi đã **gửi thư hồi âm** cho bạn.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01013,THTH::Quyển-01::Bài-11::5.새_단어
N와/과 비슷하다,giống với N,Câu,,제 성격은 어머니**와 비슷해요**.,Tính cách của tôi **giống với** mẹ.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01014,THTH::Quyển-01::Bài-11::5.새_단어
저와 남동생이 비슷하다,tôi và em trai giống nhau,Câu,,**저와 남동생은** 얼굴이 **비슷해요**.,**Tôi và em trai** có khuôn mặt **giống nhau**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01015,THTH::Quyển-01::Bài-11::5.새_단어
서로 비슷하다,giống nhau,Phó từ + Tính từ,,그들은 **서로 비슷하게** 생겼어요.,Họ trông **giống nhau**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01016,THTH::Quyển-01::Bài-11::5.새_단어
거의 비슷하다,gần như giống,Phó từ + Tính từ,,맛이 **거의 비슷해요**.,Vị **gần như giống** nhau.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01017,THTH::Quyển-01::Bài-11::5.새_단어
나와 비슷하다,giống tôi,Danh từ + Tính từ,,그 사람 생각은 **나와 비슷해요**.,Suy nghĩ của người đó **giống tôi**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01018,THTH::Quyển-01::Bài-11::5.새_단어
입다,mặc,Động từ,,새 옷을 **입었어요**.,Tôi đã **mặc** áo mới.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01019,THTH::Quyển-01::Bài-11::5.새_단어
코트를 입다,Mặc áo khoác,Câu,,날씨가 추워서 **코트를 입었어요**.,Thời tiết lạnh nên tôi đã **mặc áo khoác**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01020,THTH::Quyển-01::Bài-11::5.새_단어
반팔 옷을 입다,Mặc áo ngắn tay,Câu,,더워서 **반팔 옷을 입었어요**.,Vì nóng nên tôi đã **mặc áo ngắn tay**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01021,THTH::Quyển-01::Bài-11::5.새_단어
긴팔 옷을 입다,Mặc áo dài tay,Câu,,오늘은 **긴팔 옷을 입는** 게 좋겠어요.,Hôm nay nên **mặc áo dài tay** thì tốt hơn.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01022,THTH::Quyển-01::Bài-11::5.새_단어
반바지를 입다,Mặc quần short,Câu,,주말에 편하게 **반바지를 입었어요**.,Cuối tuần tôi đã thoải mái **mặc quần short**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01023,THTH::Quyển-01::Bài-11::5.새_단어
장갑을 끼다,Đeo găng tay,Câu,,눈싸움할 때 **장갑을 껴요**.,Khi chơi ném tuyết thì **đeo găng tay**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01024,THTH::Quyển-01::Bài-11::5.새_단어
목도리를 하다,Quàng khăn quàng cổ,Câu,,추우니까 **목도리를 하세요**.,Vì lạnh nên hãy **quàng khăn quàng cổ**.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01025,THTH::Quyển-01::Bài-11::5.새_단어
부츠를 신다,"Đi bốt, ủng",Câu,,비 오는 날에는 **부츠를 신는** 것이 좋아요.,Vào ngày mưa thì **đi bốt** sẽ tốt hơn.,,,,THTH,Quyển_01,Bài_11,,THTH-01-01026,THTH::Quyển-01::Bài-11::5.새_단어
통장,sổ ngân hàng,Danh từ,,은행에서 **통장**을 만들었어요.,Tôi đã làm **sổ ngân hàng** ở ngân hàng.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01027,THTH::Quyển-01::Bài-10::4.새_단어
현금카드,thẻ tiền mặt/thẻ ATM,Danh từ,,**현금카드**로 돈을 찾았어요.,Tôi đã rút tiền bằng **thẻ ATM**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01028,THTH::Quyển-01::Bài-10::4.새_단어
마이크,micro/micrô,Danh từ,,노래방에서 **마이크**를 잡고 노래했어요.,Tôi đã cầm **micro** và hát ở phòng karaoke.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01029,THTH::Quyển-01::Bài-10::4.새_단어
외국어,ngoại ngữ,Danh từ,,저는 **외국어** 배우는 것을 좋아해요.,Tôi thích học **ngoại ngữ**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01030,THTH::Quyển-01::Bài-10::4.새_단어
흰색,màu trắng,Danh từ,,제가 제일 좋아하는 색깔은 **흰색**이에요.,Màu tôi thích nhất là **màu trắng**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01031,THTH::Quyển-01::Bài-10::4.새_단어
수술하다,phẫu thuật,Động từ,,의사 선생님께서 **수술**을 잘 끝내셨어요.,Bác sĩ đã **phẫu thuật** (hoàn thành ca mổ) rất tốt.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01032,THTH::Quyển-01::Bài-10::4.새_단어
아이,"đứa bé, con cái",Danh từ,,공원에서 **아이**들이 놀고 있어요.,Lũ **trẻ** đang chơi ở công viên.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01033,THTH::Quyển-01::Bài-10::4.새_단어
고모의 아이,con của cô (bên nội),Cụm Danh từ,,**고모의 아이**는 제 사촌이에요.,**Con của cô** là em họ của tôi.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01034,THTH::Quyển-01::Bài-10::4.새_단어
작은어머니,"cô, dì, thím (vợ của 작은아버지)",Danh từ,,**작은어머니**께서 맛있는 음식을 해 주셨어요.,**Thím** đã nấu đồ ăn ngon cho tôi.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01035,THTH::Quyển-01::Bài-10::4.새_단어
작은아버지,"chú, cậu (em trai của bố đã kết hôn)",Danh từ,,**작은아버지**는 회사원이세요.,**Chú** tôi là nhân viên công ty.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01036,THTH::Quyển-01::Bài-10::4.새_단어
연세가 어떻습니까?,Bạn bao nhiêu tuổi rồi ạ? (Kính ngữ),Câu (Kính ngữ),Dùng để hỏi tuổi người lớn một cách lịch sự.,"할아버지, **연세가 어떻습니까?**","Ông ơi, **ông bao nhiêu tuổi rồi ạ?**",,,,THTH,Quyển_01,Bài_10,,THTH-01-01037,THTH::Quyển-01::Bài-10::4.새_단어
아주 잘 하다,rất giỏi làm...,Cụm Phó từ + Động từ,Diễn tả khả năng làm gì đó rất tốt.,제 동생은 그림을 **아주 잘 그려요**.,Em tôi vẽ tranh **rất giỏi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01038,THTH::Quyển-01::Bài-10::4.새_단어
오십육 세,56 tuổi (Hán Hàn),Cụm Danh từ,Cách nói tuổi dùng số Hán Hàn.,저희 아버지는 **오십육 세**이십니다.,Bố tôi **56 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01039,THTH::Quyển-01::Bài-10::4.새_단어
스물여섯 살,26 tuổi (thuần Hàn),Cụm Danh từ,Cách nói tuổi dùng số thuần Hàn.,저는 **스물여섯 살**입니다.,Tôi **26 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01040,THTH::Quyển-01::Bài-10::4.새_단어
카메라를 선물하다,tặng máy ảnh,Cụm Động từ,,생일에 친구가 **카메라를 선물해** 줬어요.,Bạn tôi đã **tặng máy ảnh** cho tôi vào ngày sinh nhật.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01041,THTH::Quyển-01::Bài-10::4.새_단어
선물하다,tặng quà,Động từ,,남자친구가 꽃을 **선물했어요**.,Bạn trai đã **tặng quà** (là hoa) cho tôi.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01042,THTH::Quyển-01::Bài-10::4.새_단어
N을/를 선물하다,tặng N,Mẫu câu (Động từ),**N** là danh từ chỉ đối tượng được tặng.,친구에게 책**을 선물했어요**.,Tôi đã **tặng sách** cho bạn.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01043,THTH::Quyển-01::Bài-10::4.새_단어
스무 살,20 tuổi (thuần Hàn),Cụm Danh từ,,제 동생은 올해 **스무 살**이에요.,Em tôi năm nay **20 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01044,THTH::Quyển-01::Bài-10::4.새_단어
스물한 살,21 tuổi (thuần Hàn),Cụm Danh từ,,그 배우는 **스물한 살**입니다.,Diễn viên đó **21 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01045,THTH::Quyển-01::Bài-10::4.새_단어
스물두 살,22 tuổi (thuần Hàn),Cụm Danh từ,,제 친구는 **스물두 살**이에요.,Bạn tôi **22 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01046,THTH::Quyển-01::Bài-10::4.새_단어
스물여덟 살,28 tuổi (thuần Hàn),Cụm Danh từ,,형은 **스물여덟 살**에 결혼했어요.,Anh trai tôi kết hôn lúc **28 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01047,THTH::Quyển-01::Bài-10::4.새_단어
서른한 살,31 tuổi (thuần Hàn),Cụm Danh từ,,저는 내년에 **서른한 살**이 됩니다.,Sang năm tôi **31 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01048,THTH::Quyển-01::Bài-10::4.새_단어
서른세 살,33 tuổi (thuần Hàn),Cụm Danh từ,,사장님은 **서른세 살**이세요.,Giám đốc **33 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01049,THTH::Quyển-01::Bài-10::4.새_단어
서른네 살,34 tuổi (thuần Hàn),Cụm Danh từ,,언니는 **서른네 살**이에요.,Chị gái tôi **34 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01050,THTH::Quyển-01::Bài-10::4.새_단어
서른일곱 살,37 tuổi (thuần Hàn),Cụm Danh từ,,그 가수는 **서른일곱 살**입니다.,Ca sĩ đó **37 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01051,THTH::Quyển-01::Bài-10::4.새_단어
서른아홉 살,39 tuổi (thuần Hàn),Cụm Danh từ,,선생님은 **서른아홉 살**이십니다.,Cô giáo **39 tuổi**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01052,THTH::Quyển-01::Bài-10::4.새_단어
일흔 되셨습니다,70 tuổi (Kính ngữ + Thuần Hàn),Câu (Kính ngữ),Cách nói tuổi người lớn một cách kính trọng.,저희 할머니께서는 올해 **일흔 되셨습니다**.,Bà tôi năm nay đã được **70 tuổi ạ**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01053,THTH::Quyển-01::Bài-10::4.새_단어
마흔아홉 되셨습니다,49 tuổi (Kính ngữ + Thuần Hàn),Câu (Kính ngữ),,저희 어머니께서는 **마흔아홉 되셨습니다**.,Mẹ tôi đã được **49 tuổi ạ**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01054,THTH::Quyển-01::Bài-10::4.새_단어
쉰한 되셨습니다,51 tuổi (Kính ngữ + Thuần Hàn),Câu (Kính ngữ),,저희 아버지께서는 **쉰한 되셨습니다**.,Bố tôi đã được **51 tuổi ạ**.,,,,THTH,Quyển_01,Bài_10,,THTH-01-01055,THTH::Quyển-01::Bài-10::4.새_단어
